# BITDEPTH 8, RANGE LEGAL
0,16,16,16,0
1,89,89,89,341
2,111,111,111,443
3,122,122,122,494
4,128,128,128,525
5,135,135,135,555
6,142,142,142,587
7,148,148,148,618
8,155,155,155,651
9,162,162,162,681
10,235,235,235,1023
