# BITDEPTH 8, RANGE LEGAL
0,16,16,16,0
1,70,70,70,253
2,85,85,85,321
3,98,98,98,385
4,106,106,106,420
5,113,113,113,452
6,116,116,116,468
7,119,119,119,481
8,122,122,122,497
9,126,126,126,512
10,129,129,129,528
11,133,133,133,545
12,136,136,136,561
13,139,139,139,576
14,142,142,142,590
15,146,146,146,607
16,149,149,149,623
17,152,152,152,638
18,155,155,155,652
19,159,159,159,669
20,235,235,235,1023
