# BITDEPTH 8, RANGE LEGAL
0,16,16,16,0
1,20,20,20,17
2,27,27,27,53
3,48,48,48,148
4,66,66,66,235
5,80,80,80,300
6,91,91,91,350
7,100,100,100,393
8,108,108,108,430
9,115,115,115,463
10,121,121,121,492
11,127,127,127,518
12,132,132,132,543
13,137,137,137,565
14,141,141,141,585
15,145,145,145,604
16,149,149,149,620
17,152,152,152,638
18,156,156,156,653
19,159,159,159,668
20,161,161,161,680
21,165,165,165,695
22,235,235,235,1023
