# BITDEPTH 8, RANGE LEGAL
0,16,16,16,0
1,67,67,67,0.24
2,83,83,83,0.31
3,99,99,99,0.38
4,106,106,106,0.41
5,113,113,113,0.44
6,116,116,116,0.46
7,119,119,119,0.47
8,123,123,123,0.49
9,126,126,126,0.5
10,129,129,129,0.52
11,133,133,133,0.53
12,136,136,136,0.55
13,139,139,139,0.56
14,143,143,143,0.58
15,146,146,146,0.59
16,149,149,149,0.61
17,152,152,152,0.62
18,156,156,156,0.64
19,159,159,159,0.65
20,235,235,235,1
