# BITDEPTH 8, RANGE LEGAL
0,16,16,16,0
1,74,74,74,272
2,89,89,89,341
3,103,103,103,409
4,111,111,111,443
5,118,118,118,476
6,122,122,122,494
7,125,125,125,509
8,128,128,128,525
9,131,131,131,539
10,135,135,135,555
11,138,138,138,572
12,142,142,142,587
13,145,145,145,602
14,148,148,148,618
15,152,152,152,635
16,155,155,155,651
17,158,158,158,666
18,162,162,162,682
19,165,165,165,696
20,235,235,235,1023
