# BITDEPTH 8, RANGE LEGAL
0,16,16,16,0
1,75,75,75,0.27
2,90,90,90,0.34
3,104,104,104,0.4
4,111,111,111,0.44
5,119,119,119,0.47
6,123,123,123,0.49
7,126,126,126,0.5
8,129,129,129,0.52
9,132,132,132,0.53
10,136,136,136,0.55
11,139,139,139,0.56
12,142,142,142,0.58
13,145,145,145,0.59
14,148,148,148,0.6
15,151,151,151,0.62
16,155,155,155,0.63
17,158,158,158,0.65
18,161,161,161,0.66
19,164,164,164,0.68
20,235,235,235,1
