# BITDEPTH 8, RANGE LEGAL
0,16,16,16,0
1,83,83,83,313
2,104,104,104,411
3,114,114,114,459
4,121,121,121,491
5,128,128,128,522
6,134,134,134,553
7,140,140,140,582
8,147,147,147,613
9,158,158,158,664
10,235,235,235,1023
