# BITDEPTH 8, RANGE LEGAL
0,0,0,0,0
1,32,32,32,0.14
2,64,64,64,3.17
3,80,80,80,9.09
4,97,97,97,22.58
5,105,105,105,34.37
6,113,113,113,50.79
7,117,117,117,61.44
8,121,121,121,73.24
9,125,125,125,88.11
10,128,128,128,104.56
11,132,132,132,125.23
12,136,136,136,148.03
13,140,140,140,176.66
14,144,144,144,208.2
15,148,148,148,247.73
16,152,152,152,291.26
17,156,156,156,345.77
18,159,159,159,405.75
19,163,163,163,480.85
20,167,167,167,1
